iter	M_lnFgutabs(1)	M_lnkgutelim(1)	M_lnktot(1)	M_lnkmratio(1)	M_lnkuDfrac(1)	SD_lnFgutabs(1)	SD_lnkgutelim(1)	SD_lnktot(1)	SD_lnkmratio(1)	SD_lnkuDfrac(1)	GSD_don(1)	GSD_d3g(1)	GSD_d15g(1)	lnFgutabs(1.1)	lnkgutelim(1.1)	lnktot(1.1)	lnkmratio(1.1)	lnkuDfrac(1.1)	lnFgutabs(1.2)	lnkgutelim(1.2)	lnktot(1.2)	lnkmratio(1.2)	lnkuDfrac(1.2)	lnFgutabs(1.3)	lnkgutelim(1.3)	lnktot(1.3)	lnkmratio(1.3)	lnkuDfrac(1.3)	lnFgutabs(1.4)	lnkgutelim(1.4)	lnktot(1.4)	lnkmratio(1.4)	lnkuDfrac(1.4)	lnFgutabs(1.5)	lnkgutelim(1.5)	lnktot(1.5)	lnkmratio(1.5)	lnkuDfrac(1.5)	lnFgutabs(1.6)	lnkgutelim(1.6)	lnktot(1.6)	lnkmratio(1.6)	lnkuDfrac(1.6)	lnFgutabs(1.7)	lnkgutelim(1.7)	lnktot(1.7)	lnkmratio(1.7)	lnkuDfrac(1.7)	lnFgutabs(1.8)	lnkgutelim(1.8)	lnktot(1.8)	lnkmratio(1.8)	lnkuDfrac(1.8)	lnFgutabs(1.9)	lnkgutelim(1.9)	lnktot(1.9)	lnkmratio(1.9)	lnkuDfrac(1.9)	lnFgutabs(1.10)	lnkgutelim(1.10)	lnktot(1.10)	lnkmratio(1.10)	lnkuDfrac(1.10)	lnFgutabs(1.11)	lnkgutelim(1.11)	lnktot(1.11)	lnkmratio(1.11)	lnkuDfrac(1.11)	lnFgutabs(1.12)	lnkgutelim(1.12)	lnktot(1.12)	lnkmratio(1.12)	lnkuDfrac(1.12)	lnFgutabs(1.13)	lnkgutelim(1.13)	lnktot(1.13)	lnkmratio(1.13)	lnkuDfrac(1.13)	lnFgutabs(1.14)	lnkgutelim(1.14)	lnktot(1.14)	lnkmratio(1.14)	lnkuDfrac(1.14)	lnFgutabs(1.15)	lnkgutelim(1.15)	lnktot(1.15)	lnkmratio(1.15)	lnkuDfrac(1.15)	lnFgutabs(1.16)	lnkgutelim(1.16)	lnktot(1.16)	lnkmratio(1.16)	lnkuDfrac(1.16)	LnPrior	LnData	LnPosterior
28200	-0.6275	-0.0406994	-1.12708	-1.71021	-1.46117	0.30249	1.07347	0.38522	0.410238	0.771126	1.64337	1.9279	1.25588	-0.836167	-1.42533	-1.01422	1.25282	-0.161605	-1.3083	-0.596593	0.854814	0.36371	1.04959	-1.4338	0.540365	-0.774516	-0.567845	0.284311	0.787108	-1.86112	-0.959035	-2.28475	0.480659	1.67679	0.634573	-0.474168	-0.687975	-0.410718	0.442548	0.848494	1.07358	2.2068	-0.574154	-0.0687822	1.11035	-0.95046	1.36891	-1.33384	0.626541	-1.26027	2.02148	-1.20816	0.723308	-0.724655	-1.56483	2.04641	0.735937	-0.801973	0.912637	-2.42726	-1.51905	-0.578662	0.617315	1.42161	-0.850275	-0.623435	0.667016	0.914187	1.34824	-0.467043	0.712327	0.530646	-0.533114	1.19795	-0.00799514	-0.35954	1.13783	0.597691	1.60647	0.412034	0.438586	0.367761	0.174698	0.0817399	0.304822	0.552348	0.228865	0.423598	-1.02964	0.636766	-1.63376	-1.14048	0.474731	-1.321252e+002	-1.278800e+003	-1.410926e+003
28250	-0.541469	0.187206	-1.37785	-1.73839	-1.46809	0.323536	1.18821	0.373355	0.41104	0.647396	1.56923	1.93717	1.2189	-1.18654	-1.71452	-0.403765	1.75917	-0.417625	-0.46065	-0.614221	-0.767847	-0.0585203	1.44026	-1.68081	0.125272	0.255754	-0.999906	0.11891	0.2447	-0.834058	-0.471931	-1.53058	0.243192	1.24527	-0.196533	0.149103	-0.464352	-0.83289	0.856292	-0.314395	0.821964	2.1964	-0.67243	-0.038442	-0.247477	0.369161	0.932602	-2.02145	0.486192	-0.483141	0.633321	-0.975229	0.796091	-0.931658	0.379685	0.00961227	1.12753	-0.970045	0.762549	-2.77583	-0.13838	0.41738	1.05986	1.1045	-0.870513	-0.539731	0.933828	0.861845	1.55751	-1.06636	0.950214	-0.920997	-0.22835	0.550787	2.95728	-0.622489	0.577755	0.765213	1.51436	-0.248536	1.26034	-0.461551	0.71003	0.256015	0.0740783	-0.20787	-0.122525	0.298984	-1.21359	0.0696364	-0.652843	-1.4358	0.508206	-1.274409e+002	-1.274593e+003	-1.402034e+003
28300	-0.492852	0.113809	-1.41557	-1.70223	-1.32702	0.328899	1.33154	0.442174	0.505241	0.549656	1.54969	1.77296	1.27951	-1.35854	-1.15261	-0.393506	0.445356	-0.503347	-0.799647	-0.0491197	-1.10117	0.520237	1.36985	-1.6605	1.1725	-0.534407	-0.261992	0.344992	0.306187	-0.837642	0.475059	-2.00948	0.506966	0.914767	-0.604379	1.4853	0.377823	-0.760717	0.388646	1.4285	1.07599	1.45094	-0.831815	0.0130673	-0.105648	-0.354877	1.11427	-2.68667	0.555617	-0.330208	0.340989	-1.05415	0.764611	-0.584166	-0.285616	0.582279	1.40212	-1.41394	0.870484	-2.69223	-0.584865	0.111896	1.044	1.19503	-0.258035	-1.46379	1.22875	0.819705	1.32623	0.899998	0.46375	-0.306418	-0.0637726	0.641312	1.08044	-0.0163955	-0.145569	0.406205	1.10261	0.153093	0.743589	-0.295905	0.235902	-0.110674	-0.378196	1.23812	0.750259	0.362523	-1.36155	-0.892319	0.284651	-0.818279	0.581945	-1.250518e+002	-1.277397e+003	-1.402448e+003
28350	-0.415394	-0.382989	-1.43258	-1.86244	-1.52048	0.320303	0.999933	0.403032	0.606515	0.857496	1.58807	1.76904	1.26117	-1.66406	-0.17105	-1.30811	1.21622	0.118416	-0.454627	-0.277413	-1.29804	0.354932	1.05922	-1.63711	1.08151	-0.220679	-0.219394	0.379167	-0.077154	0.128941	-1.50721	-1.94098	0.384766	1.03354	-0.0852914	0.419434	0.344054	-0.601045	0.20345	-1.02612	1.77932	1.23561	-0.633808	-0.0261003	0.851515	-0.895401	0.596418	-1.45192	-0.0361782	0.0646129	1.73238	-0.582188	0.841487	-1.00211	0.735766	-0.953326	0.831909	-0.817238	0.567284	-2.52935	-0.127806	-0.503825	1.05234	0.411835	0.117833	-0.0278933	0.7307	0.864398	1.20448	-0.0712184	0.671859	0.909641	-0.385362	-0.0359452	0.275851	0.301088	-0.0444079	0.761205	0.63885	0.240358	2.36877	0.471051	0.3664	-0.565189	-0.354456	0.668455	-0.311335	0.213885	-1.27277	-0.101583	-0.936034	-0.417695	0.394645	-1.201790e+002	-1.284902e+003	-1.405081e+003
28400	-0.491039	-0.481981	-1.47545	-1.68201	-1.47713	0.334057	0.754304	0.47941	0.540231	0.7384	1.50814	1.75635	1.24118	-1.72183	-1.38334	0.120288	0.0271869	-0.0985203	-1.32891	1.28876	-0.591397	0.55985	1.124	-1.70237	-0.26587	0.3929	-1.19675	0.511503	0.663453	0.224424	-0.662555	-1.93096	0.477224	1.43796	-2.10407	0.349333	0.0393118	-0.28396	0.805025	0.185116	1.27695	2.31249	-1.07058	0.290219	2.9443	-0.725605	0.711646	-1.50157	0.430276	-0.27699	0.922828	-0.372291	0.626951	-0.264269	-0.0552451	-0.867206	0.356629	-1.14248	-0.256131	-2.72076	1.12922	0.889815	0.90825	0.764784	-0.659955	0.169298	0.166758	0.822261	1.37814	-0.0972242	0.628693	0.285256	-0.0984619	0.352898	1.7192	0.303836	-0.498184	0.740029	1.08006	-0.651923	0.854792	-0.849071	0.185414	-0.0970006	0.0347166	0.790511	-0.16911	0.171802	-0.888805	0.567936	-1.05637	-0.968434	0.684737	-1.266095e+002	-1.292936e+003	-1.419545e+003
28450	-0.548178	-0.329395	-1.29294	-1.56418	-1.50419	0.370082	1.02401	0.370673	0.732923	0.469692	1.57882	1.8766	1.22034	-0.808446	-1.74773	0.382847	0.792343	-0.215708	-0.559172	-0.107576	-0.784754	0.333008	2.06065	-2.11111	1.50705	1.9972	-0.625529	0.345852	1.0677	-1.28457	-2.05942	-1.53882	0.598643	1.10479	-0.534575	0.275823	-0.0504404	-0.645272	0.785392	0.576024	1.91764	1.19611	-0.600637	-0.0150783	-0.297097	-0.170798	-0.0369232	-2.11024	0.245274	-0.40171	1.65261	-1.14787	1.23836	-0.496467	1.7838	-1.63853	0.599876	-1.76996	0.493567	-2.44485	0.279761	0.134511	1.48896	0.698222	-0.17003	0.152003	-0.113194	1.28063	1.43536	0.764625	0.972165	-0.176578	0.00157314	0.632505	1.02505	0.793133	-0.0437744	1.32555	1.20428	0.0247282	0.672979	-0.21711	0.781491	-0.137858	0.473405	1.12504	-0.561989	0.964362	-1.08809	0.0397726	-0.562786	-0.785277	1.03493	-1.313703e+002	-1.268861e+003	-1.400231e+003
28500	-0.500043	-0.337229	-1.28348	-1.77282	-1.61866	0.374387	1.15064	0.255256	0.689219	0.504406	1.57485	1.74988	1.26052	-0.574665	-1.65329	-1.79807	0.896903	0.187431	-0.785725	-0.97893	2.2759	0.22348	2.17296	-1.76672	0.627947	0.53039	-1.03041	0.684681	0.111332	1.16864	-1.79616	-1.32586	0.656364	1.17362	-0.34686	0.893563	0.514333	0.108916	0.757926	1.23607	1.96628	1.26287	-0.976296	-0.0950688	0.515529	-0.0417203	0.621905	-2.50443	-0.015193	0.478416	0.839242	-0.699306	1.19678	-0.455027	1.18656	0.265855	1.19737	-1.54961	0.621008	-2.27816	-1.56569	0.263923	1.60503	0.38042	0.483925	-0.140864	0.294306	1.59731	1.18116	0.53433	1.90404	-0.0208308	-0.311933	0.835098	0.640108	-0.638574	-0.0863909	1.32113	1.11831	0.576384	0.649749	0.0938353	1.119	0.269718	-0.301213	0.375916	-0.507523	0.982133	-1.22094	-0.696141	1.42376	-0.559831	1.01906	-1.335075e+002	-1.272661e+003	-1.406169e+003
28550	-0.381476	0.0193209	-1.33471	-1.69704	-1.50912	0.389244	1.12665	0.396084	0.489727	0.41788	1.48732	1.79718	1.29145	-1.4252	-1.5756	-0.455265	0.82882	0.331054	-1.17225	-0.674046	0.511101	0.402467	2.2754	-2.01365	-0.247826	0.609599	-0.387884	0.679679	-0.622439	-1.05584	0.761246	-2.03744	1.19766	0.674934	-0.375139	0.394229	-0.409542	-0.983563	0.118362	0.625242	0.822893	0.691424	-1.31223	-0.701056	0.258366	0.0363423	0.413424	-2.2916	-0.406482	1.89007	0.0318566	-0.71453	1.27474	-1.12118	0.147846	3.42127	1.0111	-1.1238	0.280617	-2.83284	0.324479	0.297215	1.45875	0.546622	-0.947629	-0.404024	0.512676	1.18962	0.95903	-0.34741	0.514228	0.182595	-0.135166	0.111714	0.637127	0.453468	-0.584318	1.17112	0.5521	0.376444	0.918487	-0.793717	0.593831	0.0209848	0.493551	-0.505255	-0.0577764	0.86162	-1.44416	-0.851968	0.752501	-0.767526	0.752784	-1.301709e+002	-1.280891e+003	-1.411062e+003
28600	-0.438466	0.458346	-1.11712	-1.68521	-1.40277	0.390548	1.49512	0.237337	0.489583	0.479849	1.60271	1.75336	1.24577	-1.10843	-1.65823	-0.915022	0.553018	0.111711	-1.37969	-0.481059	-1.51653	0.879398	1.32375	-2.03721	-0.194612	0.646049	-0.875907	0.0112625	0.203557	-1.73089	0.776346	-1.65605	0.409568	0.926364	1.79835	0.430878	-0.157799	-0.75302	-0.229008	0.352781	1.89737	1.24134	-0.885623	-0.369713	-0.168389	-1.05811	0.904203	-2.88662	0.281673	-0.31953	-0.0551583	-1.06338	1.41444	-0.962127	-0.321907	-0.511381	0.839684	-1.93438	0.728412	-2.76683	-1.0916	0.283021	1.38845	0.783838	-1.42552	-1.11654	0.0967589	1.00966	1.08092	0.774984	0.185513	0.237769	-0.952545	0.529477	0.515357	0.374518	-0.0126999	1.54024	0.868402	0.91833	-0.715958	-0.484834	0.754866	-0.161972	1.53105	-0.384398	1.80606	0.375543	-1.31709	-0.487975	-2.34921	-0.838172	0.649082	-1.369481e+002	-1.277665e+003	-1.414613e+003
28650	-0.458136	0.490124	-1.33565	-1.71023	-1.26627	0.403742	1.54675	0.107833	0.220719	0.597197	1.49771	1.85607	1.25193	-1.42659	-1.11589	-0.983642	0.383385	-0.0179565	-0.697656	-0.770978	-0.204923	-0.596179	1.15432	-1.42636	1.30589	2.27888	-0.709449	0.256846	0.235369	-1.57187	0.885979	-0.71482	0.400244	1.07312	0.788065	0.286185	0.821609	-1.03791	0.29025	1.1146	1.99709	2.52689	-1.05199	-0.373847	-0.526633	0.974417	0.970075	-2.46119	0.109869	0.96195	-0.626335	-0.0510778	0.85286	-0.910337	1.54106	-0.097251	0.730384	-1.38711	0.495832	-2.34666	-0.504686	-0.0303926	0.424502	0.527239	-0.928656	1.314	-0.161236	0.864058	0.994412	0.235058	-0.151887	-0.930275	-0.293461	0.732986	-0.610553	-1.92093	0.301287	0.489033	0.811876	-1.26037	2.37242	0.325122	0.385608	0.0122903	-0.693297	0.302957	0.31845	0.0213139	-1.54182	-0.584526	-0.169178	-1.6253	0.175222	-1.321061e+002	-1.294389e+003	-1.426495e+003
28700	-0.558998	0.361177	-1.23859	-1.52926	-1.09685	0.487944	1.29567	0.0907402	0.448161	0.625941	1.49819	1.76681	1.29189	-0.682989	-1.97217	-0.254652	0.281687	-0.205673	-0.657277	-1.00173	1.10215	0.376673	0.612545	-1.27094	0.295925	-0.90378	-1.04813	0.270107	0.199955	-0.961336	-0.57335	-3.3913	0.320002	0.852519	-0.038689	0.00820639	-0.0751844	-1.23669	0.8528	1.61868	0.565755	1.67531	-1.55198	0.192534	-0.136385	-2.00774	0.0357426	-2.43651	0.632348	0.168763	-0.370047	-1.00703	0.469863	-0.347711	-1.02522	0.178157	0.0310904	-1.72402	0.291191	-2.42073	-1.33224	-0.379187	0.484772	0.445884	-0.45575	-1.88113	0.533733	0.550452	1.03975	0.800796	1.27673	0.467645	-0.855731	0.609256	0.0602626	0.925618	-0.2244	0.0789297	0.905111	0.808706	0.616809	0.23524	-0.169199	0.25964	1.26988	0.43333	-0.74784	-0.330691	-1.09077	-0.586884	-0.554772	-1.14743	0.121042	-1.279782e+002	-1.287238e+003	-1.415216e+003
28750	-0.532074	0.399512	-0.990743	-1.73485	-1.11364	0.360883	1.34087	0.350114	0.394566	0.718342	1.53108	1.83298	1.2433	-0.942855	-2.04419	1.76818	2.04806	-0.158926	-1.01235	-0.641939	-0.935335	-0.196061	0.690744	-1.34317	0.705417	-0.982568	0.235602	-0.0114352	-0.111437	-1.14632	-0.934696	-1.63382	-0.117937	1.10395	-1.52245	0.383197	-0.142723	-0.98685	0.202696	0.763097	1.44809	2.57059	-1.27847	-0.650092	0.387119	0.00437311	1.15013	-2.02041	0.0721313	0.3832	0.256656	-1.31078	0.0392671	-0.999003	0.271251	1.3762	0.955329	-1.97877	0.475454	-2.52367	0.151214	0.746485	0.457622	0.57608	-0.658532	-0.82441	0.0800107	0.272032	1.43571	0.219386	0.255072	0.564341	-0.795497	0.425281	-1.51429	1.24351	0.800538	0.0900466	0.911274	0.214553	0.0329492	-0.507042	0.105918	0.352459	-1.02422	0.00936653	-1.14956	0.10434	-1.48137	-0.716589	-0.389469	-1.76555	-0.00120151	-1.302343e+002	-1.281128e+003	-1.411362e+003
28800	-0.483622	-0.140417	-1.40429	-1.51931	-1.30216	0.395406	1.08223	0.221868	0.414514	0.58569	1.59512	1.78432	1.2272	-0.789565	-2.01171	1.19355	0.847604	0.0362082	-0.52521	-0.765359	-0.0979663	-0.364987	1.14203	-1.43524	1.43443	-1.08908	-0.105146	0.45659	0.105242	-0.0403793	-1.47366	-2.95747	0.10575	1.05334	0.426872	1.21542	0.248727	-0.88676	0.691851	0.298448	0.488339	1.45968	-0.514595	0.318668	-0.00466688	-2.23299	0.824757	-2.60975	0.39309	1.56718	0.0926904	-1.57832	0.75765	-0.234291	1.57816	-1.01553	1.27171	-1.48969	0.525257	-2.89205	0.203091	-0.360723	0.738508	1.00968	-1.22975	-0.630831	0.0225837	0.957297	0.979339	1.16272	2.17951	-0.570039	-0.543518	0.491575	0.141634	0.245552	0.298036	0.459552	0.925523	0.613929	1.51545	-0.595833	0.245169	-0.0357608	0.872644	2.39122	0.533093	0.241867	-1.37349	0.231154	-0.714021	-1.46287	-0.0595048	-1.357514e+002	-1.273228e+003	-1.408980e+003
28850	-0.415801	0.23776	-1.52989	-1.68385	-1.28882	0.377715	1.05792	0.35982	0.329153	0.773363	1.59524	1.82339	1.20403	-1.33338	-1.83242	0.316781	1.21092	0.00264343	-1.08593	-0.0862248	-1.11038	-0.275368	0.815191	-1.33923	0.778613	-0.230063	0.168376	0.185557	-0.0397838	-0.236051	-0.537823	-1.94316	-0.0696429	0.631848	0.77004	1.01692	-0.117041	-0.617289	0.340552	0.655916	0.972869	2.36279	-1.1244	0.0311367	1.20726	-1.00962	1.38502	-1.66555	0.569044	-1.16272	-0.065346	-0.305324	0.262956	-0.84653	-0.0345089	0.10756	1.47256	-1.48526	0.154872	-2.59575	0.436457	-0.0335145	0.625554	0.836299	-0.967206	-1.08068	0.809257	0.490066	0.962883	-0.575013	1.24122	-0.30608	-0.543704	0.315768	-1.10096	0.256401	-0.512253	0.386947	0.627172	1.75039	1.56749	-0.346368	0.147638	-0.511492	1.45902	1.19909	1.28791	-0.0233342	-1.2434	-0.163179	-0.289396	-0.570448	0.26565	-1.243755e+002	-1.274035e+003	-1.398410e+003
28900	-0.472745	0.363027	-1.54874	-1.81591	-1.35173	0.370455	1.24892	0.23109	0.360719	0.65446	1.60008	1.772	1.23705	-0.639729	-1.97606	-0.729214	0.651355	0.311374	-0.620567	-0.366891	-1.00543	0.544761	1.19915	-1.2859	1.19769	-0.287253	-1.22663	0.0287435	-0.347507	0.662312	-0.191337	-2.79921	0.198816	1.11281	0.0211011	-0.0354514	-0.209811	-0.607459	0.30709	0.524176	1.78436	1.97163	-0.97695	0.0303554	0.88399	-0.96161	0.996134	-1.82828	0.35093	-0.825714	1.16702	-1.05005	0.73167	-0.422569	-0.765028	-0.538412	0.337527	-1.12956	0.607775	-2.79277	0.024428	0.496391	0.734529	0.806257	-0.558449	-0.387259	1.31408	0.66823	1.13322	-0.192966	1.8519	1.11564	-0.188167	0.924152	0.01379	-1.31966	-0.13388	0.620689	1.17194	0.928182	0.642701	-0.251576	0.256872	-0.409269	-0.532772	2.8983	0.612057	0.615131	-1.44569	-0.179467	-0.246621	-1.44171	0.139577	-1.303010e+002	-1.276336e+003	-1.406637e+003
28950	-0.464857	0.338227	-1.62099	-1.66027	-1.32413	0.386378	1.04879	0.373381	0.409017	0.468421	1.55862	1.91294	1.23574	-0.900866	-1.51055	-0.259514	1.83962	-0.384994	-1.07214	-0.124186	0.0169599	-1.01195	1.66596	-1.45922	-0.144574	0.435459	0.606766	0.430943	-0.166264	0.153105	-0.726179	-2.07262	0.00528689	1.06478	-0.173846	1.21565	-1.34935	-0.675332	0.642381	-0.459776	0.911063	1.72799	-1.19292	0.293341	0.296058	-0.497653	0.473342	-2.55841	0.483643	1.25442	0.396716	0.0957069	1.14526	-0.677631	0.85297	-0.36229	0.650468	-1.84498	0.331551	-2.89878	0.260525	-0.741033	1.03011	0.771286	-0.737847	-0.127743	-0.0778408	 1.06	0.874246	-0.127365	2.23301	-0.671369	-1.05754	0.775269	0.120071	-0.724298	0.271826	0.611674	1.05178	-1.02861	0.978852	-0.809512	0.337352	-0.176834	-0.800316	0.861613	0.805891	0.431864	-1.04994	-0.7355	-0.0178143	-1.20585	0.285786	-1.269962e+002	-1.285625e+003	-1.412621e+003
29000	-0.369277	0.54021	-1.65845	-1.62069	-1.32438	0.441478	0.992476	0.885296	0.37355	0.388897	1.80234	1.99819	1.24173	-1.43274	-2.51432	0.656991	0.372701	-1.00588	-0.717285	-0.148316	-0.600099	-1.02937	1.97173	-2.21224	0.773835	1.12848	-0.971572	0.0993209	0.0918745	1.8869	-0.316768	-1.2988	0.57155	0.654118	-0.668792	0.475644	0.492636	-0.82466	0.0284439	0.464927	1.06987	1.66925	-2.51633	-0.211426	1.32777	-0.212029	0.430521	-2.34256	0.125609	1.46245	0.274089	-0.44681	0.334031	-0.784713	-0.558214	0.230067	1.1789	-2.84191	0.446375	-3.56316	-0.365924	-0.175302	0.829112	0.228846	-0.868212	0.255769	-0.0438116	1.53691	0.640184	-0.0635577	1.17406	-0.270174	-0.12516	-0.0598694	-0.114936	0.784049	-0.441993	1.06515	0.83209	1.28366	0.253041	-0.692277	0.537131	-0.633101	0.543775	1.90024	-0.688277	0.797255	-0.998797	-0.00227308	-0.587232	-1.23105	0.43831	-1.369737e+002	-1.294674e+003	-1.431647e+003
29050	-0.400099	-0.159835	-1.66779	-1.57858	-1.32383	0.559603	0.848902	0.596494	0.382981	0.477482	1.60916	1.79734	1.22234	-0.856825	-1.7755	-0.163497	0.416493	-0.442457	-0.783827	-0.119655	0.000490909	0.528046	1.40422	-1.22543	0.664906	0.321935	0.454811	0.484852	0.123594	1.24011	-0.339292	-2.08519	0.351665	0.669599	-1.18282	0.615843	-0.385125	-0.701129	-0.255515	0.598226	2.27748	1.24722	-1.07673	0.34534	0.25647	-0.63854	0.575403	-3.11838	0.158212	-0.253351	0.387125	-1.09928	0.866385	-0.775931	-0.28501	0.42901	0.935936	-1.42688	0.0267329	-2.65217	-0.345613	-0.302465	0.773737	0.413136	-0.564416	0.191534	0.524801	1.21093	0.474556	1.84901	1.68264	0.394152	-0.409504	0.187536	0.291393	0.471003	0.198502	0.826499	0.418971	0.12309	1.24258	-0.670232	0.145071	-0.470844	-0.676087	2.53575	-0.538239	0.173703	-0.831788	0.693952	-0.692065	-1.41194	0.272869	-1.256987e+002	-1.270853e+003	-1.396552e+003
29100	-0.432831	0.196221	-1.6009	-1.5425	-1.42527	0.466007	0.910866	0.752513	0.662862	0.69495	1.70204	1.74593	1.23179	-0.94655	-0.914539	-0.889562	0.241382	0.0919978	-1.04607	-0.846775	0.664159	-0.364608	1.28316	-1.41095	0.292097	1.12128	-0.604807	0.593234	0.459694	-1.88883	-0.180599	-2.43082	0.691466	0.885885	-0.412178	0.392001	-1.18406	-0.345627	0.112214	-1.45675	1.36125	0.545115	-0.434642	0.377495	1.58718	-0.510388	0.13917	-1.79795	0.571418	0.697206	-0.0708033	-0.896382	0.941195	-0.791304	0.268087	0.461668	0.762013	-1.35517	0.362322	-3.84219	0.185339	-0.684853	0.764423	0.551235	-0.614836	0.0458391	-0.274373	0.781714	0.546935	0.559523	1.73437	-0.131273	-0.0375613	-0.0942786	0.156452	1.14012	-0.515709	0.449089	0.18946	-0.0264765	2.36922	-0.561893	0.596968	-0.18391	0.516841	0.563675	0.233379	0.254273	-0.74949	0.295415	-0.575679	-0.967232	0.700364	-1.254415e+002	-1.286460e+003	-1.411901e+003
29150	-0.355943	0.111376	-1.84922	-1.68665	-1.33214	0.342607	0.986107	0.842215	0.31648	0.811089	1.70345	1.71065	1.19084	-1.037	-2.17542	0.0468441	0.97972	0.0556025	-0.266852	-0.156863	-0.361377	0.381103	1.06882	-1.6725	1.24762	0.947248	-0.27134	0.649224	-0.286142	-0.279924	0.0371972	-2.48743	0.16186	0.760377	1.47568	0.719431	0.345236	-0.45586	-0.0686203	-0.317325	1.59829	1.34768	-0.696051	0.0712109	-1.02725	0.0881772	1.8212	-1.72064	-0.304129	0.487233	0.591827	-1.63764	0.351357	-1.62668	-0.657285	0.972645	0.861751	-1.26864	0.179716	-2.96293	0.300385	1.08897	0.570029	0.642855	-1.15733	0.203128	-0.329895	0.636022	0.748863	-0.307759	0.95125	-0.412934	-0.261722	0.321295	-0.159953	0.336332	0.151283	0.155957	0.494544	-0.0462396	1.33067	-0.257519	0.240931	-0.608006	-0.112459	1.53464	0.153948	0.426471	-1.13713	0.592584	-0.21996	-0.661875	0.267493	-1.234775e+002	-1.275261e+003	-1.398738e+003
29200	-0.378954	0.164597	-1.7977	-1.79505	-1.35242	0.250839	1.23591	0.679084	0.369483	0.712384	1.56891	1.89042	1.22422	-1.05171	-1.93688	0.155603	0.880905	0.193765	-0.591627	-0.197856	-0.488151	0.780999	1.15937	-3.01845	1.06386	0.957417	-0.773778	0.263343	0.805984	-0.840321	-0.608971	-1.47215	0.692325	1.34393	-1.60383	0.405454	0.589894	-0.572693	0.0992557	0.612117	1.62228	2.68422	-0.97292	0.122729	0.242091	-0.126785	1.69706	-1.68262	0.0218063	0.110486	1.15917	-1.85746	0.831203	-1.42624	-0.352313	0.376862	1.11225	-1.32738	0.619704	-2.39242	-0.27963	0.198827	0.901971	1.03576	-1.09542	0.310286	1.25606	0.692676	1.42969	-0.840326	1.32123	0.828826	-0.172742	-0.235755	-0.72331	0.376639	-1.23089	0.464252	0.998738	0.965684	1.00938	0.395152	0.085664	-0.239874	0.412158	1.27677	0.982136	0.45737	-2.03368	-0.191317	0.10229	-1.18409	0.336198	-1.338061e+002	-1.271880e+003	-1.405686e+003
29250	-0.373404	-0.166419	-1.65427	-1.72255	-1.38196	0.347058	1.18811	0.741011	0.422791	0.660653	1.63205	1.76399	1.20536	-1.14397	-1.31607	-0.501677	0.144397	0.063135	-0.972562	-0.219763	0.0650411	-0.504042	1.28215	-1.90087	-0.233283	0.791937	-0.383637	0.489119	0.416447	0.496412	-0.610935	-1.64225	0.543977	0.980234	0.51975	0.469144	0.566728	-0.758315	-0.141313	0.400718	1.97284	2.15275	-0.773392	-0.333061	2.24148	-0.327892	0.995996	-1.85712	1.02812	1.54942	-0.307202	-0.471357	0.983644	-1.1908	0.656385	0.277416	1.15265	-0.967828	0.656903	-2.19661	-0.858391	-0.668979	0.886331	0.834334	-1.10955	0.11876	-0.29509	1.15986	0.919588	2.16018	2.19391	-0.275302	-0.354391	-0.0875706	-0.548151	1.06152	-0.313176	0.438632	0.680673	1.67674	0.973184	0.0988881	0.457416	-0.0501593	0.0440609	0.2335	0.52001	0.607456	-1.73857	0.636202	-0.198781	-0.52479	0.247802	-1.275777e+002	-1.277427e+003	-1.405004e+003
29300	-0.381465	-0.241923	-1.42928	-1.69466	-1.38882	0.31503	0.963784	0.423996	0.542766	0.721911	1.57204	1.77927	1.22082	-1.43206	-1.09009	-0.564798	0.461202	-0.0844731	-1.44604	0.272598	-1.04824	0.0704992	1.02035	-2.8346	2.30139	1.13549	-0.0330043	0.243892	-0.864985	-0.145296	-0.3433	-1.98641	0.196648	1.04085	-0.592897	-0.0897015	-0.0270682	-0.186393	6.41651e-005	1.73921	1.7153	1.75765	-1.04668	0.431948	0.273483	-1.74623	0.480603	-1.63146	0.114104	1.54919	0.0602157	-0.824859	0.612331	-1.24764	-0.489873	0.546979	0.724235	-0.819763	0.175094	-2.27862	-0.878222	0.116935	0.739088	0.597532	-1.09532	0.901268	0.565579	0.926567	0.719672	-0.968649	1.9717	0.00333038	-0.419592	0.317837	-0.741353	-0.0216702	0.743518	0.724329	0.684921	0.775153	1.25988	0.0229289	0.425429	-0.627127	1.06604	0.991041	0.0388292	0.389431	-1.96486	0.431545	-0.37048	-0.645352	0.363507	-1.283009e+002	-1.271623e+003	-1.399924e+003
